Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-01 00:00:00-05:00,0.08370257791548955,0.08370257791548955,0.08327335864305496,0.08327335864305496,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0905708521604538,0.09100006590932361,0.0905708521604538,0.0905708521604538,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.091000035405159,0.09142925474117625,0.091000035405159,0.091000035405159,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08885320342054852,0.08885320342054852,0.08842398971319199,0.08842398971319199,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09271690249443054,0.09357533544661824,0.09271690249443054,0.09271690249443054,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09443376958370209,0.09486298893069371,0.09443376958370209,0.09443376958370209,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09142925474117625,0.09142925474117625,0.091000035405159,0.091000035405159,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08627787282933448,0.08627787282933448,0.08584865927696228,0.08584865927696228,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09443376958370209,0.09486298893069371,0.09443376958370209,0.09443376958370209,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09786750376224518,0.0982967231194411,0.09786750376224518,0.09786750376224518,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10044276714324951,0.10087198637293923,0.10044276714324951,0.10044276714324951,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10044276053950896,0.10044276053950896,0.09958433359861374,0.09958433359861374,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09915515669143314,0.09915515669143314,0.09872593730688095,0.09872593730688095,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09743826714704135,0.09743826714704135,0.09700904786586761,0.09700904786586761,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09615064473366969,0.09615064473366969,0.09572143107652664,0.09572143107652664,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09743826714704135,0.09743826714704135,0.09700904786586761,0.09700904786586761,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.0970090500984249,0.0970090500984249,0.09657984226942062,0.09657984226942062,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09443377763983841,0.09443377763983841,0.0940045639872551,0.0940045639872551,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09529221802949905,0.09572143744622917,0.09529221802949905,0.09529221802949905,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09615061432123184,0.09657983357363786,0.09615061432123184,0.09615061432123184,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09443377763983841,0.09443377763983841,0.0940045639872551,0.0940045639872551,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.0940045639872551,0.09529221067603004,0.0940045639872551,0.0940045639872551,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.0940045478986343,0.09486298078790747,0.09357532858848572,0.09357532858848572,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09314611488494895,0.09314611488494895,0.09228768199682236,0.09228768199682236,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09443376958370209,0.09572142189365249,0.09443376958370209,0.09443376958370209,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09615061432123184,0.09700904136399746,0.09615061432123184,0.09615061432123184,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09486298893069371,0.09486298893069371,0.09443376958370209,0.09443376958370209,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.0974382683634758,0.09829670693654013,0.0974382683634758,0.0974382683634758,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.1030188575387001,0.10344807684556137,0.1030188575387001,0.1030188575387001,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10774023085832594,0.10859866943484181,0.10774023085832594,0.10774023085832596,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10774022561662742,0.10774022561662742,0.10731101781129837,0.10731101781129837,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.1133200079202652,0.11374922705967035,0.1133200079202652,0.1133200079202652,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.1133200079202652,0.11374922705967035,0.1133200079202652,0.1133200079202652,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11374931037425995,0.1141792977855134,0.11374931037425995,0.11374931037425995,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11374931037425995,0.1141792977855134,0.11374931037425995,0.11374931037425995,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10859872301000371,0.10859872301000371,0.10816950350999832,0.10816950350999832,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10816950350999832,0.10902793104795608,0.10816950350999832,0.10816950350999832,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11031552404165268,0.11074473182473772,0.11031552404165268,0.11031552404165268,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10902787968931216,0.10902787968931216,0.10859867185354233,0.10859867185354233,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10516498134582807,0.10516498134582807,0.10473576188087463,0.10473576188087463,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10688178241252899,0.1073110016151239,0.10688178241252899,0.10688178241252899,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10816950350999832,0.10945715054796147,0.10816950350999832,0.10816950350999832,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.1128908321261406,0.1133200514303477,0.1128908321261406,0.1128908321261406,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11203246467202245,0.11203246467202245,0.11160324513912201,0.11160324513912201,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11160322173265258,0.11160322173265258,0.11117400228977205,0.11117400228977203,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10945711169881492,0.10945711169881492,0.10902789235115051,0.10902789235115051,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10774022561662742,0.10774022561662742,0.10731101781129837,0.10731101781129837,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.1073110016151239,0.10774020935567372,0.10688178241252899,0.10688178241252899,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10430649890720443,0.10430649890720443,0.10387729108333588,0.10387729108333588,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.1004428142190925,0.1004428142190925,0.1000136062502861,0.1000136062502861,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10173046588897705,0.10258966119013677,0.10173046588897705,0.10173046588897705,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10001359658322984,0.10001359658322984,0.09915515780448914,0.09915515780448914,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10130124539136887,0.10173046478964584,0.10130124539136887,0.10130124539136887,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.1008720336499501,0.1008720336499501,0.1000136062502861,0.1000136062502861,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09743826938947665,0.09743826938947665,0.09657984226942062,0.09657984226942062,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08885320342054852,0.08885320342054852,0.08842398971319199,0.08842398971319199,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08627786407746366,0.08627786407746366,0.0854194313287735,0.0854194313287735,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08627784252166748,0.08713627505588545,0.08627784252166748,0.08627784252166748,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08971159160137177,0.09014157878168047,0.08971159160137177,0.08971159160137177,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.0832733816075455,0.0832733816075455,0.08284416794776917,0.08284416794776917,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07683433638781087,0.07683433638781087,0.0764051228761673,0.0764051228761673,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07812275737524033,0.07855197662358443,0.07812275737524033,0.07812275737524033,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08155650645494461,0.08241493941025024,0.08155650645494461,0.08155650645494461,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08370259404182434,0.08413180766592873,0.08370259404182434,0.08370259404182434,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08584865927696228,0.0867070921127303,0.08584865927696228,0.08584865927696228,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08885316550731659,0.08928238476255296,0.08885316550731659,0.08885316550731659,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.0832733816075455,0.0832733816075455,0.08284416794776917,0.08284416794776917,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08284416683519809,0.08284416683519809,0.08241494745016098,0.08241494745016098,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07855199097981246,0.07855199097981246,0.07769278436899185,0.07769278436899185,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07983966171741486,0.08026888117440675,0.07983966171741486,0.07983966171741486,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08241494745016098,0.08284416683519809,0.08241494745016098,0.08241494745016098,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08584865927696228,0.08627787282933448,0.08584865927696228,0.08584865927696228,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.0832733816075455,0.0832733816075455,0.08284416794776917,0.08284416794776917,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08198572579810964,0.08198572579810964,0.08155650645494461,0.08155650645494461,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08456102013587952,0.08541945310339634,0.08456102013587952,0.08456102013587952,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08584865927696228,0.08627787282933448,0.08584865927696228,0.08584865927696228,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.0858486886642716,0.0858486886642716,0.0849902555346489,0.0849902555346489,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08627784252166748,0.08670706165428728,0.08627784252166748,0.08627784252166748,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08885316550731659,0.08928238476255296,0.08885316550731659,0.08885316550731659,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08713629889001713,0.08713629889001713,0.08670708537101746,0.08670708537101746,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08670708537101746,0.08713629889001713,0.08670708537101746,0.08670708537101746,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08670708537101746,0.08670708537101746,0.08670708537101746,0.08670708537101746,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08499024006219713,0.08499024006219713,0.08413180708885193,0.08413180708885193,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08284416683519809,0.08284416683519809,0.08241494745016098,0.08241494745016098,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08026888117440675,0.08026888117440675,0.07983966171741486,0.07983966171741486,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07941041818416791,0.07941041818416791,0.07855198532342911,0.07855198532342911,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07683432004916438,0.07683432004916438,0.07597588747739792,0.07597588747739792,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07511746801081841,0.07511746801081841,0.07425903528928757,0.07425903528928757,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07425904953198913,0.07425904953198913,0.07340061664581299,0.07340061664581299,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07425903528928757,0.07468825451556442,0.07425903528928757,0.07425903528928757,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.06996690432611143,0.06996690432611143,0.06910847127437592,0.06910847127437592,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06524476305795296,0.06524476305795296,0.06481554359197617,0.06481554359197617,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.0665331706404686,0.06696238429128454,0.0665331706404686,0.0665331706404686,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06567395533253859,0.06567395533253859,0.06524474173784256,0.06524474173784256,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06567396223545074,0.06610394956360795,0.06567396223545074,0.06567396223545074,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06910847127437592,0.06953768493473114,0.06910847127437592,0.06910847127437592,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06910847127437592,0.06953768493473114,0.06910847127437592,0.06910847127437592,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07340061664581299,0.07382983595441303,0.07340061664581299,0.07340061664581299,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07468823343515396,0.07511744680926444,0.07468823343515396,0.07468823343515396,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.0716837714273313,0.0716837714273313,0.07082533836364746,0.07082533836364746,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07039614846753607,0.07039614846753607,0.06996693462133408,0.06996693462133408,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06825003661339181,0.06825003661339181,0.06782081723213196,0.06782081723213196,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06782081723213196,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06824999302625656,0.0686792064023789,0.06824999302625656,0.06824999302625656,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06782081034114812,0.06782081034114812,0.06739159673452377,0.06739159673452377,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06567395533253859,0.06567395533253859,0.06524474173784256,0.06524474173784256,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06395709573575119,0.06395709573575119,0.06352788209915161,0.06352788209915161,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06266944741301264,0.06266944741301264,0.062240228056907654,0.062240228056907654,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.060952587819167944,0.060952587819167944,0.0605233684182167,0.060523368418216705,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.060952562838792794,0.061381776332812964,0.060952562838792794,0.0609525628387928,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06138177961111069,0.06181099885907758,0.06138177961111069,0.06138177961111069,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058377266389727185,0.058377266389727185,0.05794805288314819,0.05794805288314819,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05751884668078931,0.05751884668078931,0.05666041374206544,0.05666041374206543,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05666040679568686,0.05666040679568686,0.056231193244457245,0.056231193244457245,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.0497921848644898,0.0497921848644898,0.04893375188112259,0.04893375188112259,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049362968653440475,0.049792188037992666,0.049362968653440475,0.049362968653440475,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.0519382506608963,0.052367469904077535,0.0519382506608963,0.0519382506608963,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052367497235536575,0.05279671097170843,0.052367497235536575,0.052367497235536575,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052367497235536575,0.05279671097170843,0.052367497235536575,0.052367497235536575,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05666041374206544,0.05708963307693953,0.05666041374206544,0.05666041374206543,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05837725102901459,0.05923568354731761,0.05837725102901459,0.05837725102901459,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058377266389727185,0.058377266389727185,0.05794805288314819,0.05794805288314819,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06138177961111069,0.06224021237602132,0.06138177961111069,0.06138177961111069,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06352788209915161,0.06395709573575119,0.06352788209915161,0.06352788209915161,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.0639570951461792,0.06481552814248986,0.0639570951461792,0.0639570951461792,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06610393524169922,0.06653315451954063,0.06610393524169922,0.06610393524169922,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06610393524169922,0.0669623680663585,0.06610393524169922,0.06610393524169922,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06266944741301264,0.06266944741301264,0.062240228056907654,0.062240228056907654,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06352788209915161,0.06395709573575119,0.06352788209915161,0.06352788209915161,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06309865468580571,0.06309865468580571,0.06266944110393524,0.06266944110393524,36467200,0.0,0.0
